problem,author_1,author_2,para1_text,para2_text
problem-843.txt,2,2,"I know about the setting ""max_connections"" and we have included a line for that setting in the MySQL config file and set it to 2000, and when we read it by a query it says ""2000"", so that can't be the problem.","We entered a validation query of ""SELECT 1"" for all our DSNs in the CF Admin, and the server has been running now for over a month without the issue."
problem-843.txt,2,2,"We entered a validation query of ""SELECT 1"" for all our DSNs in the CF Admin, and the server has been running now for over a month without the issue.","So problem solved in a way, but it would be nice to now why CF is loosing its connection."
problem-857.txt,1,1,Your download speed has a few different factors that make up for the total download speed.,"The first thing you want to do is do a speedtest to determine how well your internet connection is. If the speedtest gives a low speed here, there's nothing you can do unless it is below of what you should be getting normally, in which case you need to call your ISP and report that the connection is not up to par."
problem-857.txt,1,1,"The first thing you want to do is do a speedtest to determine how well your internet connection is. If the speedtest gives a low speed here, there's nothing you can do unless it is below of what you should be getting normally, in which case you need to call your ISP and report that the connection is not up to par.","Also do note that if the upload speed is reaching its full capacity, the download will stall and that will be seen as a laggy and slow connection. The reason is that for every downloaded packet, one is uploaded to send an ""I got it"" message (acknowledgement packet) back to the origin."
problem-857.txt,1,1,"Also do note that if the upload speed is reaching its full capacity, the download will stall and that will be seen as a laggy and slow connection. The reason is that for every downloaded packet, one is uploaded to send an ""I got it"" message (acknowledgement packet) back to the origin.","Secondly, you need to verify how many other people are using the same internet, and what they're doing on it while you download. If they use torrent or other stuff that either uses a lot of download or upload speed, you are limited by that."
problem-857.txt,1,1,"Secondly, you need to verify how many other people are using the same internet, and what they're doing on it while you download. If they use torrent or other stuff that either uses a lot of download or upload speed, you are limited by that.","Thirdly, you need to verify if the server itself is not being slow. Because if they are, there's nothing you can do about it. You can test this by downloading from another server, if possible one in your country near you that you know is supposed to be fast."
problem-857.txt,1,1,"Thirdly, you need to verify if the server itself is not being slow. Because if they are, there's nothing you can do about it. You can test this by downloading from another server, if possible one in your country near you that you know is supposed to be fast.","Fourthly, as said before, where is the server located? Even if that server is a fast server, but it is on the other side of the world, it will have an increased delay for each series of packets, because once you downloaded some, you have to send an acknowledgement back. This makes it so that long-distant downloads are slow to come to a high speed, and are more prone to errors causing the connection to reset making it slow again."
problem-857.txt,1,1,"Fourthly, as said before, where is the server located? Even if that server is a fast server, but it is on the other side of the world, it will have an increased delay for each series of packets, because once you downloaded some, you have to send an acknowledgement back. This makes it so that long-distant downloads are slow to come to a high speed, and are more prone to errors causing the connection to reset making it slow again.","Fifthly, You already mentioned that you have both cable and wifi. Do note that wifi is always slow, so if you use both, it still is possible that you're browsing over wifi. So turn off wifi, and try again, just to make sure."
problem-857.txt,1,1,"Fifthly, You already mentioned that you have both cable and wifi. Do note that wifi is always slow, so if you use both, it still is possible that you're browsing over wifi. So turn off wifi, and try again, just to make sure.","Sixthly, Do you use something like torrent on your own computer? Or downloading windows updates or other stuff? email, etc? If so, temporarily stop anything that downloads and see if that helps."
problem-857.txt,1,1,"Sixthly, Do you use something like torrent on your own computer? Or downloading windows updates or other stuff? email, etc? If so, temporarily stop anything that downloads and see if that helps.","And lastly, You mention you are using Chrome. Are you using the latest version? If so, you should be downloading with 6 connections at a time, if the server supports this. If you were to download with just one connection at a time, a download manager would maybe be useful, but I doubt that's the case."
problem-857.txt,1,2,"And lastly, You mention you are using Chrome. Are you using the latest version? If so, you should be downloading with 6 connections at a time, if the server supports this. If you were to download with just one connection at a time, a download manager would maybe be useful, but I doubt that's the case.",My downloading speed of files is not fast enough..
problem-857.txt,2,2,My downloading speed of files is not fast enough..,Is there any way to add more thread in a single download?
problem-664.txt,1,1,"If you want to input from a given tcp port to go to one logfile, and from a second tcp port to go to another, check out Multiple Rulesets. The example Split local and remote logging for three different ports cut down to 2 tcp ports 10514 and 10515 gives you:",Inside each ruleset(){...} you can have any usual further filtering and templating.
problem-664.txt,1,2,Inside each ruleset(){...} you can have any usual further filtering and templating.,"I've always used Syslog-NG for my logging situations, but my hands are tied and I have to use rsyslog, something I'm not overly familiar with."
problem-664.txt,2,2,"I've always used Syslog-NG for my logging situations, but my hands are tied and I have to use rsyslog, something I'm not overly familiar with.","I largely understand how to configure it, however, one of the ways I want to do it is to categorise by device type, ie, Linux device logs go into a linux folder, same for windows etc etc."
problem-664.txt,2,2,"I largely understand how to configure it, however, one of the ways I want to do it is to categorise by device type, ie, Linux device logs go into a linux folder, same for windows etc etc.","With Syslog-NG, I was able to do this by having a different port for each device type, and then having Syslog-ng place it in the correct folder by the port."
problem-664.txt,2,2,"With Syslog-NG, I was able to do this by having a different port for each device type, and then having Syslog-ng place it in the correct folder by the port.","I can't find a way of doing this is in rsyslog. I've tried templates, but all that's doing is putting everything in the linux folder and everything in the windows folder, essentially duplicating. I've tried with filters, but getting nowhere with that either."
problem-664.txt,2,2,"I can't find a way of doing this is in rsyslog. I've tried templates, but all that's doing is putting everything in the linux folder and everything in the windows folder, essentially duplicating. I've tried with filters, but getting nowhere with that either.","Firstly, does anyone know if its possible to categorise logs this way? And if so, could you point me in the right direction?"
problem-102.txt,1,1,You'll want to decide which nameservers you actually do want to use and change the delegation (through your registrar) and/or the authoritative records (in the zone on the nameservers the delegation refers to) to all refer to the correct nameservers.,"Ie, the NS records in the delegation and the authoritative records must agree."
problem-102.txt,1,2,"Ie, the NS records in the delegation and the authoritative records must agree.","Regarding the ping timeout, it looks like buycott.com is resolving just fine on my PC, and I can connect on port 80 via a web browser. As you've stated however, a ping times out. I would suggest this is more likely to be a firewall issue server side. You appear to be using AWS and the IP address appears to be dynamic (I've seen at least 3 different IP addresses since looking at this), are you sure it's setup to respond to ping requests?"
problem-102.txt,2,2,"Regarding the ping timeout, it looks like buycott.com is resolving just fine on my PC, and I can connect on port 80 via a web browser. As you've stated however, a ping times out. I would suggest this is more likely to be a firewall issue server side. You appear to be using AWS and the IP address appears to be dynamic (I've seen at least 3 different IP addresses since looking at this), are you sure it's setup to respond to ping requests?","Regarding the access from your phone on 4G, I'm having the same issue here. Would guess that the DNS servers in use do not for whatever reason have the records related to your domain. It could well be related to the problem Hakan Lindqvist posted. If you've corrected this now then I'd wait 48 hours (the TTL on the NS records) and then try again."
problem-116.txt,1,1,"The set up that springs to my mind here is a combination logical replication from the sensor databases to the central database, and writable foreign data wrapper from the central database to the sensor databases.  You would want to upgrade from 9.6 to at least 10 (but why not 11?) to do that.  ","You would use foreign data wrapper to implement this part.  The central database would use the FDW to update or delete on the sensor database, then wait for those changes to replicate back to the central database before requerying them.  You might be able to use triggers or rules to make this more or less transparent, so that you can write it as an update or delete on the central table and it will route automatically.  But I think that that is more likely to cause confusion than just writing the routing logic into the app, so that the part of the app that does the updates or deletes is explicitly aware that it is targeting them to the remote servers.  Especially since, if you did use triggers, it is not clear to me how you would implement the ""wait for those changes to replicate back"" part.  How important it is to wait for any given update to propagate is probably a business-logic question that the database cannot answer for you."
problem-116.txt,1,2,"You would use foreign data wrapper to implement this part.  The central database would use the FDW to update or delete on the sensor database, then wait for those changes to replicate back to the central database before requerying them.  You might be able to use triggers or rules to make this more or less transparent, so that you can write it as an update or delete on the central table and it will route automatically.  But I think that that is more likely to cause confusion than just writing the routing logic into the app, so that the part of the app that does the updates or deletes is explicitly aware that it is targeting them to the remote servers.  Especially since, if you did use triggers, it is not clear to me how you would implement the ""wait for those changes to replicate back"" part.  How important it is to wait for any given update to propagate is probably a business-logic question that the database cannot answer for you.",We have the following architecture of our system (PostgreSQL 9.6 is used on all servers):
problem-116.txt,2,2,We have the following architecture of our system (PostgreSQL 9.6 is used on all servers):,"1. there is a bunch of little servers (""sensors"") storing data in some table"
problem-116.txt,2,2,"1. there is a bunch of little servers (""sensors"") storing data in some table","2. there is a big server (""management console"") that collects data updates from all those servers and stores them in the table with the same name and structure"
problem-116.txt,2,2,"2. there is a big server (""management console"") that collects data updates from all those servers and stores them in the table with the same name and structure","3. sensors can create new rows and update existing ones, the changes must be replicated to the console"
problem-116.txt,2,2,"3. sensors can create new rows and update existing ones, the changes must be replicated to the console","4. console can update or delete rows that are relevant for particular sensors, these changes must be replicated to those servers"
problem-116.txt,2,2,"4. console can update or delete rows that are relevant for particular sensors, these changes must be replicated to those servers","5. sensors must store only those rows that belong to them (there is a field ""source"" in the table storing the sensor's id)"
problem-116.txt,2,2,"5. sensors must store only those rows that belong to them (there is a field ""source"" in the table storing the sensor's id)","1. This is a case of multimaster replication, right?"
problem-116.txt,2,2,"1. This is a case of multimaster replication, right?","2. What replication technology would be most suitable for this use case, considering that we don't need autofailovers and sensors must store only a part of data, not the whole table that the console has?"
problem-116.txt,2,2,"2. What replication technology would be most suitable for this use case, considering that we don't need autofailovers and sensors must store only a part of data, not the whole table that the console has?","OK, folks, thanks for your answers, but I've finally found a solution and tested it."
problem-116.txt,2,2,"OK, folks, thanks for your answers, but I've finally found a solution and tested it.","So, you will need to use pglogical (didn't test other replication tools, they might work as well) and create subscriptions on both sides - one subscription on a sensor and one subscription for each sensor on the console. This will solve the problem of bidirectional data updates."
problem-116.txt,2,2,"So, you will need to use pglogical (didn't test other replication tools, they might work as well) and create subscriptions on both sides - one subscription on a sensor and one subscription for each sensor on the console. This will solve the problem of bidirectional data updates.","In order to prevent sensors from getting data related to other sensor you will need to create triggers on them that would block such updates and inserts. Make sure that you enabled the trigger via ""ENABLE REPLICA"" otherwise the console will still be able to push data related to other sensors to a sensor."
problem-670.txt,1,1,"Do what I do.  Build PHP web pages with the common stuff.  And have each page do more than the basic.  Don't just show tables, but do show table status and lay it out in a readable table.  And maybe sum up the columns.  And show the Stored Routines.  The cost of a dozen queries to build such a page saves more keystrokes than you concept of aliases.  And it is fast enough to not be a problem if you rarely look at most of the stuff on the page.",The show databases page can have the names hyperlinked to your show table stuff page.  That turns a bunch of keystrokes into a single link.
problem-670.txt,1,1,The show databases page can have the names hyperlinked to your show table stuff page.  That turns a bunch of keystrokes into a single link.,"If you are looking at a table, and you know which columns are ""normalized"", then automatically do the JOIN to turn ids into values."
problem-670.txt,1,1,"If you are looking at a table, and you know which columns are ""normalized"", then automatically do the JOIN to turn ids into values.","For show create table, also do show indexes and look into innodb_table_stats.  Etc.  The Partition info is hidden away; grab it automatically."
problem-670.txt,1,1,"For show create table, also do show indexes and look into innodb_table_stats.  Etc.  The Partition info is hidden away; grab it automatically.","For show slave status, have it connect to the Master, too.  And all the Slaves.  And format it so that you can see their states side by side.  Etc."
problem-670.txt,1,2,"For show slave status, have it connect to the Master, too.  And all the Slaves.  And format it so that you can see their states side by side.  Etc.","I am using some commands on mysql client numerous no of times. i want to work smartly with less usage of keyboard. Is there any way to create aliases for mostly used commands like 'show slave status\G','show databases;', 'show tables;' on mysql client just like aliases in bash. Thanks in advance."
problem-1066.txt,1,1,"From my understanding of the documentation Cisco SPAN (and possibly others) makes a duplicate of both inward and outward streams on the mirrored port, but doesnt divert that level 2 traffic, so traffic from the Uni's distribution switches will still be switched by yours. ","The patch panel option is also simpler and reduces your possible points of failure. If its only a 1U that you need there should be affordable options, even 2nd hand would be fine. "
problem-1066.txt,1,2,"The patch panel option is also simpler and reduces your possible points of failure. If its only a 1U that you need there should be affordable options, even 2nd hand would be fine. ","I have 24-port gigabit HP 2824 switch and 4 servers in a 42U rack that I want to put online. University's policy is that no switch should be attached ""to the wall"" (a good policy). I want to run 4 cables from the wall into the switch ports #1-4 and then use mirroring to connect my servers to ports #5-8, thus effectively glueing together servers and wall RJ45 sockets."
problem-1066.txt,2,2,"I have 24-port gigabit HP 2824 switch and 4 servers in a 42U rack that I want to put online. University's policy is that no switch should be attached ""to the wall"" (a good policy). I want to run 4 cables from the wall into the switch ports #1-4 and then use mirroring to connect my servers to ports #5-8, thus effectively glueing together servers and wall RJ45 sockets.",Question: Is it possible to use port mirroring to essentially create direct connection between two ports on a switch? Or should I get a nice little 1U patch panel with feed-through connectors (thus saving time on punching cables but spending $150+ for patch panel).
problem-1066.txt,2,2,Question: Is it possible to use port mirroring to essentially create direct connection between two ports on a switch? Or should I get a nice little 1U patch panel with feed-through connectors (thus saving time on punching cables but spending $150+ for patch panel).,I will also setup VLAN on this switch to connect IPMI devices of those servers.
problem-880.txt,1,1,"Open the Start menu and enter regedit into the Search box and press enter. In the left side panel, locate the following key:",[HKEY_CURRENT_USER\Software\Microsoft\Windows\CurrentVersion\Explorer\MountPoints2]
problem-880.txt,1,1,[HKEY_CURRENT_USER\Software\Microsoft\Windows\CurrentVersion\Explorer\MountPoints2],Under this key there will be several entries. You will be looking for entries that look like: ##SERVER#FOLDER (Where ##SERVER#FOLDER = \\Server\Folder)
problem-880.txt,1,1,Under this key there will be several entries. You will be looking for entries that look like: ##SERVER#FOLDER (Where ##SERVER#FOLDER = \\Server\Folder),Be careful editing the registry in this way. Manually editing the registry can cause system cause system instability is done inproperly. I take no responsibility for damage done to your system as a result of this answer. You have been warned.
problem-880.txt,1,2,Be careful editing the registry in this way. Manually editing the registry can cause system cause system instability is done inproperly. I take no responsibility for damage done to your system as a result of this answer. You have been warned.,"I have 3 mounted network drives mounted to the i:, y:, and z: drives on my Windows 7 machine.  I am able to unmount drives i: and z: just fine by either right clicking and choosing ""Disconnect"", or by executing net use z: /delete in the command prompt.  However, my y: drive will simply not disappear from explorer.  the drive it is mounted to no longer exists, so I have no use for it anymore, but when I execute net use y: /delete, the drive simply gets a red 'X' over it indicating that the netwotrk drive cannot be found, rather than removing itself from My Computer."
problem-880.txt,2,2,"I have 3 mounted network drives mounted to the i:, y:, and z: drives on my Windows 7 machine.  I am able to unmount drives i: and z: just fine by either right clicking and choosing ""Disconnect"", or by executing net use z: /delete in the command prompt.  However, my y: drive will simply not disappear from explorer.  the drive it is mounted to no longer exists, so I have no use for it anymore, but when I execute net use y: /delete, the drive simply gets a red 'X' over it indicating that the netwotrk drive cannot be found, rather than removing itself from My Computer.","If anyone has experienced similar issues, please let me know how to solve the problem."
problem-658.txt,1,1,"The way you're composing expressions seems very unintuitive to me. I think that you should take advantage of the fact that you're trying to express (part of) the SQL syntax tree in the XML tree. So, AND should be a separate node and it should have its child expressions as child nodes. Something like (if I misunderstood how your AND/ORs work, that only proves my point):","Dates should be in the unambiguous ISO 8601 format, not in the ambiguous and confusing (mm/dd/yyyy, or is it dd/mm/yyyy?) format."
problem-658.txt,1,1,"Dates should be in the unambiguous ISO 8601 format, not in the ambiguous and confusing (mm/dd/yyyy, or is it dd/mm/yyyy?) format.",I don't like much the way you're representing BETWEEN. I think that Start and End should be in elements (or attributes) with those names.
problem-658.txt,1,2,I don't like much the way you're representing BETWEEN. I think that Start and End should be in elements (or attributes) with those names.,"Without knowing its intended audience (Intranet / Internet), I'm assuming Intranet."
problem-658.txt,2,2,"Without knowing its intended audience (Intranet / Internet), I'm assuming Intranet.","In my opinion, you are giving a lot of flexibility to this service in one method call, which isn't immediately clear how a user would structure a call to this. The caller has to have knowledge of a ""propertyId"" which doesn't make too much sense on a glance. I hope your API documentation describes this well, and how the user would retrieve what these IDs are."
problem-658.txt,2,2,"In my opinion, you are giving a lot of flexibility to this service in one method call, which isn't immediately clear how a user would structure a call to this. The caller has to have knowledge of a ""propertyId"" which doesn't make too much sense on a glance. I hope your API documentation describes this well, and how the user would retrieve what these IDs are.","To make this a little simpler, I would add a single class that takes all parameters and a class returning the results, following the Request/Response pattern. This means that the interface can change over time, and should not affect backwards compatibility."
problem-658.txt,2,2,"To make this a little simpler, I would add a single class that takes all parameters and a class returning the results, following the Request/Response pattern. This means that the interface can change over time, and should not affect backwards compatibility.","This interface is a more clean on its approach. Its slightly larger, but it makes the ORing and ANDing much more obvious. It also makes the code cleaner at the service side as each of these properties have well-named properties and should be easy to implement:"
problem-894.txt,1,1,The chances of condensation forming on your system are related to the 'dew point' - the relationship between air humidity & temperature.,"You can look up the precise curve it forms on Wikipedia, or you can work on the simple rule of thumb that if your pipes are warmer than the ambient temperature & no condensation is forming on your case, then none will be forming on the pipes either."
problem-894.txt,1,2,"You can look up the precise curve it forms on Wikipedia, or you can work on the simple rule of thumb that if your pipes are warmer than the ambient temperature & no condensation is forming on your case, then none will be forming on the pipes either.","I recently built my first custom water cooling loop (never done any water cooling before) with copper pipes, and have gathered a bunch of comments from know-it-alls, suggesting various doomsday scenarios for my computer. One of them is that since I chose metal pipes, I'll have issues with condensation forming inside the case. I'm not deep into physics or chemistry, but my hypothesis is:"
problem-894.txt,2,2,"I recently built my first custom water cooling loop (never done any water cooling before) with copper pipes, and have gathered a bunch of comments from know-it-alls, suggesting various doomsday scenarios for my computer. One of them is that since I chose metal pipes, I'll have issues with condensation forming inside the case. I'm not deep into physics or chemistry, but my hypothesis is:","My system has two radiators, one pulling air into the case, and another pushing air out. This means that the air temperature inside the case is slightly warmer as the majority of inlet air goes through a radiator. "
problem-894.txt,2,2,"My system has two radiators, one pulling air into the case, and another pushing air out. This means that the air temperature inside the case is slightly warmer as the majority of inlet air goes through a radiator. ","(* Not a reliable measurement, but within expectation)"
problem-894.txt,2,2,"(* Not a reliable measurement, but within expectation)","What are your thoughts on this? Am I missing something? I do see some condensation inside the reservoir, but it's completely sealed."
problem-1072.txt,1,2,"Where ""Bypass firewall rules .."" fixes things of that nature, it's most always because you have asymmetric routing. If the firewall only sees half of the connection it can't properly track state and ends up dropping traffic, hence the reason for that option (which passes that traffic without trying to keep state). ","I have a working configuration, but a question is bugging me."
problem-1072.txt,2,2,"I have a working configuration, but a question is bugging me.",The question centers around having multiple subnets on a single
problem-1072.txt,2,2,The question centers around having multiple subnets on a single,LAN Static Route: (NET) 10.11.10.0/24 (GW) 10.10.10.250
problem-1072.txt,2,2,LAN Static Route: (NET) 10.11.10.0/24 (GW) 10.10.10.250,"With the Advanced option ""Bypass firewall rules for traffic on the"
problem-1072.txt,2,2,"With the Advanced option ""Bypass firewall rules for traffic on the","same interface"" is checked, everything works as expected."
problem-1072.txt,2,2,"same interface"" is checked, everything works as expected.","But, If I uncheck ""Bypass firewall rules..."", and start a UDP or TCP"
problem-1072.txt,2,2,"But, If I uncheck ""Bypass firewall rules..."", and start a UDP or TCP","session from the 10.11.10.0 net to the 10.10.10.0 net, the forward"
problem-1072.txt,2,2,"session from the 10.11.10.0 net to the 10.10.10.0 net, the forward","path works, but the return bath is blocked in m0n0wall.  Even with"
problem-1072.txt,2,2,"path works, but the return bath is blocked in m0n0wall.  Even with",The return (destination 10.11.10.XX) is always blocked in m0n0wall
problem-1072.txt,2,2,The return (destination 10.11.10.XX) is always blocked in m0n0wall,"I am quite satisfied keeping ""Bypass firewall rules..."" checked, but"
problem-1072.txt,2,2,"I am quite satisfied keeping ""Bypass firewall rules..."" checked, but",I want to understand why m0n0wall is dropping LAN subnet1 to LAN
problem-1072.txt,2,2,I want to understand why m0n0wall is dropping LAN subnet1 to LAN,I've seen this same exact question posed multiple times elsewhere but never any sort of response. Hoping you guys can help.
problem-882.txt,1,1,"I would say that any CPU in the past few years, inarticulately everyone on your list - with the possible exception for single core with HT are 64 bit CPU's that are capable of running Windows 7 x64 bit.","That being said, unless you have over 3.5GB's of memory, it isn't really worth using as the benefits are outweighed by other factors."
problem-882.txt,1,1,"That being said, unless you have over 3.5GB's of memory, it isn't really worth using as the benefits are outweighed by other factors.","I would always advise looking at your motherboard manufacturers website and looking for updated drivers or going to the chipset  companies websites for even newer drivers such as Realtek, Via etc."
problem-882.txt,1,2,"I would always advise looking at your motherboard manufacturers website and looking for updated drivers or going to the chipset  companies websites for even newer drivers such as Realtek, Via etc.",Almost any modern processor can run Windows 7. Most processors made in the last 4 years have been 64 bit. A notable exception to this would be the Atom processor that powers almost all netbooks; this is 32 bit at the moment. Intel has been making 64 bit processors (I am not referring to Itanium) since 2004 (source here). 
problem-882.txt,2,2,Almost any modern processor can run Windows 7. Most processors made in the last 4 years have been 64 bit. A notable exception to this would be the Atom processor that powers almost all netbooks; this is 32 bit at the moment. Intel has been making 64 bit processors (I am not referring to Itanium) since 2004 (source here). ,There are no real disadvantages to running a 64 bit OS; apps and games are not slower (a lot of them might even benefit from the fact the OS can address more than 4 GB of RAM) and drivers are usually not an issue for modern hardware. Any hardware that in certified to run in Windows 7 must provide both 32 and 64 bit drivers.
problem-1064.txt,1,1,"I'm looking to expand the capacity of my qnap NAS by tripling the drive size from 2TBx8 to 6TBx8. However, I'm afraid the raid 5 will die before I can rebuild the array 8 times!!  ",Can I remove and clone each disk independantly and add them back to the raid?
problem-1064.txt,1,1,Can I remove and clone each disk independantly and add them back to the raid?,My only other option is to buy a new NAS and maybe sell the old one after migrating the data.
problem-1064.txt,1,1,My only other option is to buy a new NAS and maybe sell the old one after migrating the data.,"I know zfs could do this, but I have no idea what qnap does in the background."
problem-1064.txt,1,1,"I know zfs could do this, but I have no idea what qnap does in the background.","As a POC, I may just try 1 disk and see what happens, outage is not a concern do it can be offline for a week without issue."
problem-1064.txt,1,2,"As a POC, I may just try 1 disk and see what happens, outage is not a concern do it can be offline for a week without issue.","Yes, you can do what you describe with dd, writing that data out to larger drives. You would need to write directly from drive-to-drive to make this process at all viable regarding intermediary disk usage. It will also take a long time."
problem-1064.txt,2,2,"Yes, you can do what you describe with dd, writing that data out to larger drives. You would need to write directly from drive-to-drive to make this process at all viable regarding intermediary disk usage. It will also take a long time.","It would be better in most cases (since you're taking it offline anyways) to simply back up the dataset on the filesystem level and then rebuild your array. There is also a chance that your RAID system uses a different partition table for <=2TB disks than it does >2TB, giving points to the rebuild argument for caution if nothing else."
problem-1070.txt,1,1,"You can certainly change the drive letter without re-installing (Partition Magic does it for sure, as does Disk Management in windows.","It is also possible to merge partitions, boot from some partition other than C: or G: (you can boot from whatever you want)."
problem-1070.txt,1,1,"It is also possible to merge partitions, boot from some partition other than C: or G: (you can boot from whatever you want).","Just be careful to change the bootloader to refer to a valid partition. If you don't then you get the error that you had before (""No bootable drive found"")."
problem-1070.txt,1,1,"Just be careful to change the bootloader to refer to a valid partition. If you don't then you get the error that you had before (""No bootable drive found"").","As for why Firefox was doing what it was, I have no idea, and would need more detail."
problem-1070.txt,1,2,"As for why Firefox was doing what it was, I have no idea, and would need more detail.","I had a hard drive partitioned into C and D, which I outgrew. Bought a new drive, inserted it into the computer (at which point it became drive G), and installed Windows on it. Tried unplugging the old drive afterwards, but then nothing would start (no bootable drive found). In addition, I will occasionally hear the old drive rev up from dormancy (most notably when closing Firefox, which is installed on G)."
problem-1070.txt,2,2,"I had a hard drive partitioned into C and D, which I outgrew. Bought a new drive, inserted it into the computer (at which point it became drive G), and installed Windows on it. Tried unplugging the old drive afterwards, but then nothing would start (no bootable drive found). In addition, I will occasionally hear the old drive rev up from dormancy (most notably when closing Firefox, which is installed on G).","A quick search on SuperUser suggests that I can't change the drive letter of G without reinstalling. But how much freedom do I have with the old drive while keeping drive G the same? Can I merge the two partitions? Can I install a new OS on it (if not merged, either partition)? Why the heck would Firefox need to access the old drive when closing?"
problem-896.txt,1,2,"If you don't want to connect any internal peripherals and your Adaptec HBA can provide termination (all Adaptec cards I have seen in the past 20 years could do that), then you may disconnect the internal cable. To check the termination provided by your Adaptec card, you should enter the card's BIOS menu at boot, and look for the termination setting. It is most probably in 'Automatic' mode, which is the preferred setting. Either that or 'Enabled' should provide termination. If it is 'Disabled' then you should change it. If you cannot find the termination setting there at all, that may be a problem.",I have SCSI adapter Adaptec ASC-29320ALP U320 (rev 10):
problem-896.txt,2,2,I have SCSI adapter Adaptec ASC-29320ALP U320 (rev 10):,http://download.adaptec.com/pdfs/installation_guides/29320alp_ig.pdf
problem-896.txt,2,2,http://download.adaptec.com/pdfs/installation_guides/29320alp_ig.pdf,For years I have been using with internal LTO-2 tape drive with a properly terminated cable. Recently this device got damaged and I bought a new LTO-3 external tape drive which comes with a terminator attached to it and an LVD cable.
problem-896.txt,2,2,For years I have been using with internal LTO-2 tape drive with a properly terminated cable. Recently this device got damaged and I bought a new LTO-3 external tape drive which comes with a terminator attached to it and an LVD cable.,"The plan is to remove the old internal LTO-2 device from the computer box and to use only the new external LTO-3 drive. As far as I understand from the manual to use an external device I need to connect it with the LVD cable and terminate it (as it is the one and only, i.e. last one). This part is clear."
problem-896.txt,2,2,"The plan is to remove the old internal LTO-2 device from the computer box and to use only the new external LTO-3 drive. As far as I understand from the manual to use an external device I need to connect it with the LVD cable and terminate it (as it is the one and only, i.e. last one). This part is clear.",However I am not an expert on SCSI and I am looking for answers to the following question:
problem-896.txt,2,2,However I am not an expert on SCSI and I am looking for answers to the following question:,In short - can I completely get rid of the internal cable or will that cause some problem (data loss or other) because the internal port will not be connected to anything?
problem-128.txt,1,1,"Try resizing the VM, then you can change it back if desired. This will hopefully fix the issue. If not, then you may need to try to fix the issue by removing the virtual machine (hitting delete in the portal) and re-deploying it using the same VHD disk that you used. You will also need to re-attach any data disks you were using as well. This will appear like a hard ""reboot"" to the Virtual Machine. This re-creation of the VM can be accomplished by going through the create VM process in the portal, selecting gallery, and from there selecting ""My Disks.""",Reference: http://social.msdn.microsoft.com/Forums/windowsazure/en-US/cae5d9d5-65a3-41b7-83d6-3cc24c418c18/vm-becomes-unresponsive-or-disk-becomes-readonly?forum=WAVirtualMachinesforWindows
problem-128.txt,1,2,Reference: http://social.msdn.microsoft.com/Forums/windowsazure/en-US/cae5d9d5-65a3-41b7-83d6-3cc24c418c18/vm-becomes-unresponsive-or-disk-becomes-readonly?forum=WAVirtualMachinesforWindows,After few hours I cannot log into server using any of following methods.
problem-128.txt,2,2,After few hours I cannot log into server using any of following methods.,***But once I restart the server using Azure Portal Control panel again I can log into the server.
problem-128.txt,2,2,***But once I restart the server using Azure Portal Control panel again I can log into the server.,"Seems like after few hours server is getting freeze,can't understand what it is. Plesae any suggestion for an investigation"
problem-100.txt,1,1,"Mainly, I have a question which I could not find an answer for anywhere, about an AI machine learning game.","Is it possible for me to create an AI which can learn a game that I did not myself create, without any source codes or APIs? And I'm talking about simple games such as chrome t-rex, snake, etc. I was told this is possible using image processing but I am still not so sure. I am referring to just open up a game, not a downloaded one, a one available at google, such as the mentioned above, run my code, and it will start playing and learning the game. Just creating 1 algorithm to learn multiple easy 2D google games, is such thing possible with image processing? Thanks."
problem-100.txt,1,2,"Is it possible for me to create an AI which can learn a game that I did not myself create, without any source codes or APIs? And I'm talking about simple games such as chrome t-rex, snake, etc. I was told this is possible using image processing but I am still not so sure. I am referring to just open up a game, not a downloaded one, a one available at google, such as the mentioned above, run my code, and it will start playing and learning the game. Just creating 1 algorithm to learn multiple easy 2D google games, is such thing possible with image processing? Thanks.","As far as I know you might archieve this with Reinforcement Learning. But there are some limitations in this approach: You have to train your algorithm a long time for even learning to press a button. The second limit is that you have to define the possible actions, that the agent might choose. And remember: Every single thing your system has to learn will affect your training time. "
problem-100.txt,2,2,"As far as I know you might archieve this with Reinforcement Learning. But there are some limitations in this approach: You have to train your algorithm a long time for even learning to press a button. The second limit is that you have to define the possible actions, that the agent might choose. And remember: Every single thing your system has to learn will affect your training time. ","You can dive into this topic by searching for the openai gym, which will give you a good overview about what is done right now in order to build AIs which play games. A good book about this topic is Reinforcement Learning - An Introduction by Barto and Sutton."
problem-1058.txt,1,1,"In a common linux environment X server is using MIT-MAGIC-COOKIE-1 protocol to authorize access to the display.  Any user who wants to access the display needs to have a correct cookie (usualy stored in ~/.Xauthority file).  Normally the cookie is generated by a display manager (login screen).  If you are starting X server from your custom scripts you have to generate the cookie yourself, store it in an authority file and inform the server about that file.",You can use command mcookie to generate the cookie and add it to the authority file with xauth:
problem-1058.txt,1,1,You can use command mcookie to generate the cookie and add it to the authority file with xauth:,Prameter -f /home/staff/.Xauthority tells xauth to use authority file of the staff user. :0 is the display name.  The dot (.) specifies the MIT-MAGIC-COOKIE-1 protocol. mcookie is from util-linux package.
